tag,roadmap_item,workload,workload_family,model,dataset_or_split,condition,condition_label,baseline_role,comparison_scope,fairness_status,simulator_config_id,same_simulator_config_match,matched_tile_count,matched_frequency,matched_adc_dac_assumption,matched_memory_settings,matched_workload_shape,area_model_status,tile_dim,tiles,cores_per_tile,parallel_cores,sideband_group_cols,adc_sharing_mode,frequency_ghz,n_kernels,macs,memory_moved_bytes,accuracy,delta_accuracy_pp,accuracy_evidence_label,accuracy_label_status,accuracy_source_artifact,source_device_set,policy_match_status,schedule_trace_id,scheduler,trace_kernel_rows,trace_link_roles,min_deadline_slack_norm,mean_deadline_slack_norm,total_queue_wait_ns,architecture_summary_artifact,architecture_json_artifact,scheduler_trace_artifact,end_to_end_accuracy_artifact,architecture_evidence_label,energy_pj,latency_ns,edp_pj_ns,area_mm2,energy_ratio_vs_lightening,latency_ratio_vs_lightening,edp_ratio_vs_lightening,keep_ratio,degrade_ratio,prune_ratio,assumption_differences,claim_boundary,dominance_status,dominance_reason,row_blockers
20260513_tetc_pivot,R4_same_simulator_strong_baselines,bert_base_glue_seq128,NLP Transformer encoder,bert_base,"GLUE validation, seq_len=128",uniform_8bit,Uniform 8-bit DPTC mapping,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,72,11173625856,222167040,86.71328716508293,0.0,measured_mps_glue,measured_mps,experiments/results/report_data/suds_glue_measured_validation_20260511_p2p3_quality.json,mps,pass,r2_f3c746d382aa474e,suds_aware,72,scheduler_ablation,0.5957802273457615,0.8251834489039372,50.3992705771808,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,109818985.1434632,8526.382400000004,936358662113.0865,3.794569323087333,1.1278854380740504,1.000019547554493,1.1279074854761133,1.0,0.0,0.0,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=False; accuracy_no_worse=True; baseline_edp=1.128; baseline_delta=0.000 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",astra_boundary,ASTRA-style stochastic optical boundary,strong_boundary_context,boundary_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,nan,nan,literature_architecture_boundary_unmeasured_locally,normalized_boundary_label,,mps,not_applicable_boundary_accuracy,r2_b4b2a5cbc3a0a880,suds_aware,54,scheduler_ablation,0.7173214417339782,0.908676080514934,0.0,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,4625375.78903505,1568.8596720000007,7256565543.262274,3.6457905937438877,0.3717130253044113,1.3140037408484733,0.4884323057720997,1.0,0.0,0.0,uses ASTRA-style stochastic optical fabric and digital-fallback boundary instead of the selected deterministic DPTC fabric; accuracy label is literature_architecture_boundary_unmeasured_locally,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_same_scope_dominance_candidate,boundary row or SUDS ablation; retained for context,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",hyatten_style,HyAtten-style low-resolution signal selector,strong_boundary_context,boundary_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,nan,nan,literature_baseline_unmeasured_locally,normalized_boundary_label,,mps,not_applicable_boundary_accuracy,r2_a05e6cb7930b0c19,suds_aware,54,scheduler_ablation,0.6216819929704528,0.877777822663156,0.0,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,9957790.31159448,1160.2874973214264,11553899599.491507,6.1528075555555555,0.8002464082690108,0.9718027298110486,0.7776816440773117,0.15,0.85,0.0,uses HyAtten-style low-resolution signal-selection boundary; accuracy is literature/unmeasured in this local artifact; accuracy label is literature_baseline_unmeasured_locally,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_same_scope_dominance_candidate,boundary row or SUDS ablation; retained for context,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",l1,L1 selector,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,62.00975,-3.4702500000000045,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_a06df42ab46f01a0,suds_aware,54,scheduler_ablation,0.6048944688050815,0.872127591993946,0.3951322301053324,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,8819769.397606295,1122.326328244944,9898659403.982595,2.7075840279676435,0.7087906615162718,0.9400082238627314,0.6662690508224012,0.6998935570721933,0.0,0.30010644292780664,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=True; accuracy_no_worse=False; baseline_edp=0.666; baseline_delta=-3.470 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",lightening_dptc,"Lightening-style DPTC reference, 8-bit ADC",strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,65.48,0.0,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_6c2504eb26dc375e,suds_aware,54,scheduler_ablation,0.6048800073006211,0.8721199906174838,0.4274385147484736,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,12443405.192075627,1193.9537333333335,14856850084.45808,2.7188628977161597,1.0,1.0,1.0,1.0,0.0,0.0,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=False; accuracy_no_worse=True; baseline_edp=1.000; baseline_delta=0.000 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",random,Random same-sparsity selector,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,61.88075,-3.599250000000003,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_f244a72c534a1dc0,suds_aware,54,scheduler_ablation,0.6048944688050815,0.872127591993946,0.3951322301053324,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,8819769.397606295,1122.326328244944,9898659403.982595,2.7075840279676435,0.7087906615162718,0.9400082238627314,0.6662690508224012,0.6998935570721933,0.0,0.30010644292780664,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=True; accuracy_no_worse=False; baseline_edp=0.666; baseline_delta=-3.599 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",signal_only,Signal/L1 tier selector,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,64.14224999999999,-1.3377500000000087,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_49aa85257e8d3253,suds_aware,54,scheduler_ablation,0.6048846782515759,0.8721224458261589,0.4084942224543511,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,9635114.046442136,1147.1820563093515,11053229944.572607,2.701243928902352,0.7743148999582603,0.9608262232294356,0.7439820609171736,0.4402354267109136,0.3638469726379063,0.19591760065118027,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=True; accuracy_no_worse=False; baseline_edp=0.744; baseline_delta=-1.338 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",slack_only,Slack-only selector,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,62.8245,-2.6555000000000026,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_3f843dae33dc1f40,suds_aware,54,scheduler_ablation,0.6057787458677963,0.8725814526066631,0.02494631863453378,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,8857736.555291917,1125.1749600484213,9966503374.720024,6.165612274996317,0.711841848639054,0.9423941050940956,0.670835561916728,0.7027737774716672,0.0,0.2972262225283326,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=True; accuracy_no_worse=False; baseline_edp=0.671; baseline_delta=-2.656 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",suds_l1,SUDS budget + L1 selector,suds_ablation,same_simulator_suds_ablation,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,63.705000000000005,-1.775000000000004,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_b2ad10f3c0a01f96,suds_aware,54,scheduler_ablation,0.6057503855703006,0.8725705850901766,0.02975449745702008,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,9645178.62157773,1149.4926803957167,11087062226.612848,6.159171576790247,0.7751237280065508,0.9627614942720699,0.7462592786213244,0.4402980401978586,0.364410494020412,0.19529146578172935,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_same_scope_dominance_candidate,boundary row or SUDS ablation; retained for context,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",suds_only,SUDS budget only,suds_ablation,same_simulator_suds_ablation,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,63.35275,-2.1272500000000036,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_ac55366839e9fb17,suds_aware,54,scheduler_ablation,0.6057503998265147,0.8725705915462906,0.029751964714023416,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,9644422.594914999,1149.4777362260756,11086049051.610508,6.159169223593972,0.7750629707900927,0.962748977732087,0.7461910828061562,0.44023542671091354,0.364410494020412,0.1953540792686745,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_same_scope_dominance_candidate,boundary row or SUDS ablation; retained for context,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",suds_pareto,SUDS schedule-guarded Pareto policy,promoted_main_row,promoted_suds_pareto,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,65.4655,-0.01450000000000351,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_tetc_conservative_pareto_20260513_tetc_pivot.json,mps,pass,r2_e1d13a0a1855de8b,suds_aware,54,promoted_suds_pareto,0.6057018452850829,0.8725486017684214,0.038563286282624176,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,11414656.791950665,1196.0884282616387,13652938901.43031,6.152875600155122,0.9173258136140979,1.0017879209794383,0.9189659196812388,0.15183770584183834,0.8481622941581615,0.0,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,promoted_reference,promoted_edp=0.919; promoted_delta=-0.015 pp,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",suds_signal,SUDS budget + signal/overflow selector,suds_ablation,same_simulator_suds_ablation,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,63.95850000000001,-1.521500000000004,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_c904d4c309421876,suds_aware,54,scheduler_ablation,0.6057503855703006,0.8725705850901766,0.02975449745702008,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,9645178.62157773,1149.4926803957167,11087062226.612848,6.159171576790247,0.7751237280065508,0.9627614942720699,0.7462592786213244,0.4402980401978586,0.364410494020412,0.19529146578172935,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_same_scope_dominance_candidate,boundary row or SUDS ablation; retained for context,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",tempo_time_multiplexed,TeMPO-style time-multiplexed boundary,strong_boundary_context,boundary_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,nan,nan,literature_architecture_boundary_unmeasured_locally,normalized_boundary_label,,mps,not_applicable_boundary_accuracy,r2_381f121fabd4490f,suds_aware,54,scheduler_ablation,0.6654923343856944,0.8919461414107046,0.0,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,8963342.00193847,1395.6270640000005,12509482681.793274,3.605028028401312,0.7203287093509277,1.1689121823034352,0.8420010036232098,1.0,0.0,0.0,uses TeMPO-style time-multiplexed readout boundary instead of the selected Lightening-style DPTC temporal-accumulation readout; accuracy label is literature_architecture_boundary_unmeasured_locally,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_same_scope_dominance_candidate,boundary row or SUDS ablation; retained for context,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",uniform_4bit,Uniform 4-bit DPTC mapping,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,nan,nan,unmeasured_accuracy_boundary,normalized_boundary_label,,mps,not_applicable_boundary_accuracy,r2_a6fa0e7121f8577a,suds_aware,54,scheduler_ablation,0.6048679508929257,0.8721136532566,0.43333693915383265,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,11226729.635483941,1193.9224833333308,13403844926.108887,2.69067572442904,0.9022232630207602,0.9999738264564779,0.902199648640919,0.0,1.0,0.0,accuracy label is unmeasured_accuracy_boundary,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_measured_for_equal_accuracy_dominance,accuracy_evidence_label=unmeasured_accuracy_boundary,
20260513_tetc_pivot,R4_same_simulator_strong_baselines,mobilevit_s_transformer_blocks_256,vision Transformer-family blocks,mobilevit_s,"ImageNet validation, MobileViT transformer blocks only",uniform_8bit,Uniform 8-bit DPTC mapping,strong_same_scope_baseline,same_scope_baseline,pass,r4_d9fdb0e448e0ebce,True,True,True,same_calibrated_tier_table,True,True,matched_model_with_condition_terms,32,4,2,8,32,temporal_accum,5.0,54,1440743424,34059264,65.48,0.0,measured_mps_imagenet,measured_mps,experiments/results/report_data/suds_mobilevit_multimodel_validation_20260511_p2p3_quality.json,mps,pass,r2_858e7fc396f3af0f,suds_aware,54,scheduler_ablation,0.6049442957178718,0.8721537807138259,0.39598025125451386,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot_summary.csv,experiments/results/report_data/suds_transformer_architecture_sim_20260513_tetc_pivot.json,experiments/results/report_data/suds_tetc_scheduler_traces_20260513_tetc_pivot.csv,experiments/results/report_data/suds_tetc_end_to_end_accuracy_20260513_tetc_pivot.json,modeled_system_ppa,18932341.493311748,1194.1204000000002,22607495196.930027,2.7188628977161597,1.5214759305088361,1.0001395922321055,1.5216883167300708,1.0,0.0,0.0,,Same-simulator architecture PPA; accuracy is measured only where the accuracy_evidence_label is measured_mps_*; boundary rows are not promoted as same-scope SUDS dominators.,not_dominating_promoted_suds,edp_better=False; accuracy_no_worse=True; baseline_edp=1.522; baseline_delta=0.000 pp,
